scene_key,file_name,target_class,distractor_count,view_clutter_group,num_label_boxes,num_target_class_boxes,target_visible,target_detected,target_ap50_95,target_strict_quality_iou50,target_match_confidence_iou50
S0-SM_tower_6,S0-SM_tower_6-ellow-radfar-az315.png,tower,6,5-9,7,1,1,1,1.0,0.9442748789855813,0.9715012311935425
S0-SM_tower_6,S0-SM_tower_6-ellow-radmid-az045.png,tower,13,10+,15,2,1,1,0.525000000372529,0.9766545486132401,0.987428605556488
S0-SM_tower_6,S0-SM_tower_6-ellow-radmid-az135.png,tower,18,10+,20,2,1,1,0.53125,0.9454502686676243,0.971322238445282
S0-SM_tower_6,S0-SM_tower_6-ellow-radmid-az180.png,tower,9,5-9,12,3,1,1,0.5370370508344086,0.9562508730640324,0.9761931300163269
S0-SM_tower_6,S0-SM_tower_6-ellow-radnear-az000.png,tower,2,1-4,3,1,1,1,1.0,0.9680158915325592,0.9787826538085938
S0-SM_tower_6,S0-SM_tower_6-ellow-radnear-az045.png,tower,8,5-9,11,3,1,1,0.3571428677865437,0.968290790607238,0.9864148497581482
S0-SM_tower_6,S0-SM_tower_6-ellow-radnear-az135.png,tower,16,10+,18,2,1,1,0.5277777779847383,0.9595191387576918,0.9783898591995239
S0-SM_tower_6,S0-SM_tower_6-elmid-radmid-az180.png,tower,18,10+,19,1,1,1,1.0,0.9081695250661248,0.9362795948982239
S0-SM_tower_6,S0-SM_tower_6-elmid-radnear-az270.png,tower,1,1-4,2,1,1,1,1.0,0.9720848926662029,0.9831140041351318
S0-SM_tower_6,S0-SM_tower_6-elmid-radnear-az315.png,tower,2,1-4,3,1,1,1,1.0,0.9755558114319172,0.9835036993026733
S0-SM_tower_7,S0-SM_tower_7-elhigh-radfar-az315.png,tower,8,5-9,9,1,1,1,1.0,0.9557673774341673,0.9694845080375671
S0-SM_tower_7,S0-SM_tower_7-elhigh-radnear-az000.png,tower,2,1-4,3,1,1,1,1.0,0.9563738547105416,0.980525553226471
S0-SM_tower_7,S0-SM_tower_7-ellow-radfar-az090.png,tower,11,10+,14,3,1,1,0.3733333434164524,0.925194669553413,0.9563428163528442
S0-SM_tower_7,S0-SM_tower_7-ellow-radfar-az315.png,tower,18,10+,20,2,1,1,0.8125000059604645,0.9403934710230004,0.9649059772491455
S0-SM_tower_7,S0-SM_tower_7-ellow-radmid-az000.png,tower,20,10+,23,3,1,1,0.5422222324377961,0.9659946130739172,0.9772515296936035
S0-SM_tower_7,S0-SM_tower_7-ellow-radmid-az045.png,tower,10,10+,13,3,1,1,0.4148148267909333,0.9713994491958147,0.9808425903320312
S0-SM_tower_7,S0-SM_tower_7-ellow-radnear-az000.png,tower,17,10+,19,2,1,1,0.5950000006705523,0.9588498819626672,0.9732953906059265
S0-SM_tower_7,S0-SM_tower_7-ellow-radnear-az090.png,tower,4,1-4,6,2,1,1,0.5277777779847383,0.9723415424277562,0.9844189286231995
S0-SM_tower_7,S0-SM_tower_7-ellow-radnear-az270.png,tower,20,10+,23,3,1,1,0.6277777950796816,0.9616998993661241,0.9737040996551514
S0-SM_tower_7,S0-SM_tower_7-elmid-radfar-az225.png,tower,12,10+,14,2,1,1,0.9100000001490116,0.9434917225491972,0.9709866642951965
S0-SM_tower_7,S0-SM_tower_7-elmid-radnear-az000.png,tower,2,1-4,3,1,1,1,1.0,0.9571854235691006,0.9818395376205444
S0-SM_tower_7,S0-SM_tower_7-elmid-radnear-az315.png,tower,4,1-4,5,1,1,1,1.0,0.9593167819817978,0.9811595678329468
S0-SM_tower_8,S0-SM_tower_8-elhigh-radmid-az045.png,tower,16,10+,17,1,1,1,1.0,0.9591779670396079,0.9708542823791504
S0-SM_tower_8,S0-SM_tower_8-elhigh-radmid-az225.png,tower,3,1-4,4,1,1,1,1.0,0.973495683124046,0.978733241558075
S0-SM_tower_8,S0-SM_tower_8-elhigh-radnear-az000.png,tower,6,5-9,7,1,1,1,1.0,0.9604542984917543,0.9752840995788574
S0-SM_tower_8,S0-SM_tower_8-elhigh-radnear-az315.png,tower,2,1-4,3,1,1,1,1.0,0.9483785521417154,0.974277913570404
S0-SM_tower_8,S0-SM_tower_8-ellow-radfar-az090.png,tower,23,10+,25,2,1,1,0.7554347827099264,0.9407772492671,0.9646227359771729
S0-SM_tower_8,S0-SM_tower_8-ellow-radfar-az180.png,tower,6,5-9,7,1,1,1,1.0,0.9292274337703361,0.9659703373908997
S0-SM_tower_8,S0-SM_tower_8-ellow-radmid-az135.png,tower,24,10+,26,2,1,1,0.5809523820877075,0.9657252731470507,0.9730587601661682
S0-SM_tower_8,S0-SM_tower_8-ellow-radmid-az315.png,tower,2,1-4,3,1,1,1,1.0,0.9683488554393804,0.9755942225456238
S0-SM_tower_8,S0-SM_tower_8-ellow-radnear-az225.png,tower,1,1-4,2,1,1,1,1.0,0.9588748244599117,0.9806806445121765
S0-SM_tower_8,S0-SM_tower_8-elmid-radmid-az045.png,tower,35,10+,38,3,1,1,0.4833333469430605,0.9639502432399638,0.9843723773956299
S0-SM_tower_8,S0-SM_tower_8-elmid-radmid-az225.png,tower,1,1-4,2,1,1,1,1.0,0.9705186182020356,0.981075644493103
S0-SM_tower_8,S0-SM_tower_8-elmid-radnear-az135.png,tower,7,5-9,8,1,1,1,1.0,0.9431081725273316,0.9751178026199341
S0-SM_tower_8,S0-SM_tower_8-elmid-radnear-az315.png,tower,2,1-4,3,1,1,1,1.0,0.9712061741493123,0.9803549647331238
S0-SM_tower_9,S0-SM_tower_9-elhigh-radmid-az045.png,tower,0,0,1,1,1,1,1.0,0.9703766217683274,0.9735342860221863
S0-SM_tower_9,S0-SM_tower_9-elhigh-radmid-az090.png,tower,0,0,1,1,1,1,1.0,0.9508373626865421,0.9696279168128967
S0-SM_tower_9,S0-SM_tower_9-elhigh-radmid-az270.png,tower,0,0,1,1,1,1,1.0,0.9617443485216199,0.9804477691650391
S0-SM_tower_9,S0-SM_tower_9-ellow-radmid-az000.png,tower,9,5-9,11,2,1,1,0.9166666671633721,0.9629478818538644,0.9758803844451904
S0-SM_tower_9,S0-SM_tower_9-ellow-radmid-az315.png,tower,0,0,1,1,1,1,1.0,0.9665471382741231,0.9730827808380127
S0-SM_tower_9,S0-SM_tower_9-elmid-radfar-az090.png,tower,28,10+,31,3,1,1,0.6185185355996644,0.9527464195855302,0.9628267884254456
S0-SM_tower_9,S0-SM_tower_9-elmid-radfar-az225.png,tower,0,0,1,1,1,1,1.0,0.9425213947423572,0.9699609279632568
S0-SM_tower_9,S0-SM_tower_9-elmid-radmid-az000.png,tower,11,10+,13,2,1,1,0.8333333343267441,0.954762862515544,0.9755708575248718
S0-SM_tower_9,S0-SM_tower_9-elmid-radnear-az225.png,tower,0,0,1,1,1,1,1.0,0.9671610604930017,0.9830291867256165
S0-SM_tree1,S0-SM_tree1-elhigh-radfar-az090.png,tree,2,1-4,3,1,1,1,1.0,0.9394074022336412,0.9663974046707153
S0-SM_tree1,S0-SM_tree1-elhigh-radfar-az180.png,tree,7,5-9,8,1,1,1,1.0,0.948325307838374,0.9663780331611633
S0-SM_tree1,S0-SM_tree1-elhigh-radmid-az045.png,tree,4,1-4,5,1,1,1,0.9,0.8550850653005995,0.9034674763679504
S0-SM_tree1,S0-SM_tree1-elhigh-radmid-az270.png,tree,7,5-9,8,1,1,1,1.0,0.9605333593425058,0.9687039256095886
S0-SM_tree1,S0-SM_tree1-elhigh-radnear-az180.png,tree,3,1-4,4,1,1,1,1.0,0.9614413736846927,0.9746787548065186
S0-SM_tree1,S0-SM_tree1-elhigh-radnear-az225.png,tree,2,1-4,3,1,1,1,1.0,0.9566784061666489,0.9741494059562683
S0-SM_tree1,S0-SM_tree1-ellow-radfar-az270.png,tree,20,10+,21,1,1,1,1.0,0.9450347263583794,0.9605845212936401
S0-SM_tree1,S0-SM_tree1-ellow-radfar-az315.png,tree,3,1-4,4,1,1,1,1.0,0.9523776168001064,0.9680566787719727
S0-SM_tree1,S0-SM_tree1-ellow-radmid-az090.png,tree,2,1-4,3,1,1,1,1.0,0.942028600750632,0.9740265607833862
S0-SM_tree1,S0-SM_tree1-ellow-radnear-az090.png,tree,2,1-4,3,1,1,1,1.0,0.971374913055719,0.9829414486885071
S0-SM_tree1,S0-SM_tree1-elmid-radfar-az135.png,tree,5,5-9,7,2,1,1,0.9625,0.9453461175686719,0.9694135785102844
S0-SM_tree1,S0-SM_tree1-elmid-radmid-az270.png,tree,7,5-9,8,1,1,1,1.0,0.948041232646851,0.9664340615272522
S0-SM_tree1,S0-SM_tree1-elmid-radnear-az090.png,tree,2,1-4,3,1,1,1,1.0,0.9226024395821071,0.9610645771026611
S0-SM_tree1,S0-SM_tree1-elmid-radnear-az270.png,tree,6,5-9,7,1,1,1,1.0,0.9635420489484829,0.9772313833236694
S0-SM_tree10,S0-SM_tree10-elhigh-radfar-az135.png,tree,7,5-9,14,7,1,1,0.9357142894040971,0.9103524234152047,0.9524499773979187
S0-SM_tree10,S0-SM_tree10-elhigh-radfar-az225.png,tree,8,5-9,16,8,1,1,0.8660342264920473,0.913173563907506,0.955181896686554
S0-SM_tree10,S0-SM_tree10-elhigh-radfar-az270.png,tree,7,5-9,12,5,1,1,0.9453333342870076,0.9417662157690572,0.9646652936935425
S0-SM_tree10,S0-SM_tree10-elhigh-radmid-az090.png,tree,5,5-9,10,5,1,1,0.8890000019073486,0.8498811739664376,0.9670512676239014
S0-SM_tree10,S0-SM_tree10-elhigh-radmid-az135.png,tree,6,5-9,13,7,1,1,0.8288775584664272,0.9434621310546305,0.9651013612747192
S0-SM_tree10,S0-SM_tree10-elhigh-radnear-az045.png,tree,3,1-4,8,5,1,1,0.9131794897711429,0.9539765119920247,0.9693878293037415
S0-SM_tree10,S0-SM_tree10-ellow-radfar-az270.png,tree,20,10+,25,5,1,1,0.8842666708568732,0.8950938809284104,0.963694155216217
S0-SM_tree10,S0-SM_tree10-ellow-radnear-az225.png,tree,13,10+,20,7,1,1,0.5919497121803563,0.9292198263015372,0.9826239943504333
S0-SM_tree10,S0-SM_tree10-elmid-radmid-az045.png,tree,3,1-4,8,5,1,1,0.9276190520752043,0.9493287074540575,0.9716311693191528
S0-SM_tree10,S0-SM_tree10-elmid-radmid-az225.png,tree,9,5-9,17,8,1,1,0.8750744052231312,0.9260902754002132,0.9583840370178223
S0-SM_tree10,S0-SM_tree10-elmid-radnear-az045.png,tree,2,1-4,7,5,1,1,0.7217777954472435,0.9510217053306995,0.9701865315437317
S0-SM_tree10,S0-SM_tree10-elmid-radnear-az090.png,tree,1,1-4,6,5,1,1,0.9776666682859261,0.9455405549303464,0.968410849571228
S0-SM_tree11,S0-SM_tree11-elhigh-radnear-az135.png,tree,1,1-4,2,1,1,1,1.0,0.9585233852245665,0.9739125967025757
S0-SM_tree11,S0-SM_tree11-ellow-radfar-az045.png,tree,1,1-4,2,1,1,1,0.9,0.9014690594777761,0.9573671817779541
S0-SM_tree11,S0-SM_tree11-ellow-radmid-az045.png,tree,1,1-4,2,1,1,1,1.0,0.9367448402084051,0.9712545275688171
S0-SM_tree11,S0-SM_tree11-ellow-radmid-az135.png,tree,1,1-4,2,1,1,1,1.0,0.9566553311586148,0.9756578803062439
S0-SM_tree11,S0-SM_tree11-ellow-radmid-az180.png,tree,10,10+,13,3,1,1,0.4166666753590107,0.9531238099543096,0.9686934351921082
S0-SM_tree11,S0-SM_tree11-ellow-radnear-az270.png,tree,14,10+,15,1,1,1,1.0,0.9665825824277121,0.9832019209861755
S0-SM_tree11,S0-SM_tree11-ellow-radnear-az315.png,tree,8,5-9,10,2,1,1,0.5147058824077249,0.9752466332041969,0.9832094311714172
S0-SM_tree11,S0-SM_tree11-elmid-radfar-az090.png,tree,2,1-4,3,1,1,1,1.0,0.9405617048464627,0.9732204079627991
S0-SM_tree11,S0-SM_tree11-elmid-radfar-az135.png,tree,2,1-4,3,1,1,1,1.0,0.9605666010891412,0.9705439209938049
S0-SM_tree11,S0-SM_tree11-elmid-radmid-az270.png,tree,4,1-4,5,1,1,1,1.0,0.9432189989635731,0.9644174575805664
S0-SM_tree11,S0-SM_tree11-elmid-radnear-az000.png,tree,1,1-4,2,1,1,1,1.0,0.9658715688324016,0.9772180914878845
S0-SM_tree11,S0-SM_tree11-elmid-radnear-az135.png,tree,1,1-4,2,1,1,1,1.0,0.9635839587963346,0.9767516851425171
S0-SM_tree12,S0-SM_tree12-elhigh-radmid-az000.png,tree,2,1-4,13,11,1,1,0.8857081567922629,0.9402205229953822,0.969500720500946
S0-SM_tree12,S0-SM_tree12-elhigh-radmid-az180.png,tree,1,1-4,9,8,1,1,0.9359166656620801,0.9581816918765824,0.9658486247062683
S0-SM_tree12,S0-SM_tree12-elhigh-radnear-az000.png,tree,1,1-4,12,11,1,1,0.7780421598106264,0.9565054548943408,0.9742975234985352
S0-SM_tree12,S0-SM_tree12-ellow-radmid-az270.png,tree,8,5-9,19,11,1,1,0.8630681876815631,0.9352078627945914,0.9692522883415222
S0-SM_tree12,S0-SM_tree12-ellow-radnear-az000.png,tree,4,1-4,13,9,1,1,0.5873721470615154,0.9496473941901229,0.9737297892570496
S0-SM_tree12,S0-SM_tree12-ellow-radnear-az045.png,tree,10,10+,15,5,1,1,0.707878802734794,0.9749506344809333,0.9821733236312866
S0-SM_tree12,S0-SM_tree12-ellow-radnear-az090.png,tree,8,5-9,12,4,1,1,0.7212037038058042,0.9476210847363689,0.9682266116142273
S0-SM_tree12,S0-SM_tree12-elmid-radfar-az045.png,tree,10,10+,19,9,1,1,0.7135087810951279,0.903491085293453,0.938636839389801
S0-SM_tree12,S0-SM_tree12-elmid-radfar-az090.png,tree,23,10+,31,8,1,1,0.8745378153864294,0.901594292764134,0.9577396512031555
S0-SM_tree12,S0-SM_tree12-elmid-radnear-az045.png,tree,1,1-4,7,6,1,1,0.8107142690036978,0.9437674785441743,0.9687636494636536
S0-SM_tree12,S0-SM_tree12-elmid-radnear-az135.png,tree,1,1-4,6,5,1,1,0.7710000103861094,0.9200901443015042,0.9622400999069214
S0-SM_tree12,S0-SM_tree12-elmid-radnear-az225.png,tree,0,0,8,8,1,1,0.770642361883074,0.965943013982681,0.976157009601593
S0-SM_tree13,S0-SM_tree13-elhigh-radfar-az270.png,tree,3,1-4,14,11,1,1,0.9167650597594423,0.9482414773002645,0.9708526730537415
S0-SM_tree13,S0-SM_tree13-elhigh-radmid-az000.png,tree,5,5-9,16,11,1,1,0.867694430458612,0.9472955301469845,0.9736776947975159
S0-SM_tree13,S0-SM_tree13-elhigh-radmid-az180.png,tree,0,0,11,11,1,1,0.9090809221562747,0.9465888558945785,0.9710609316825867
S0-SM_tree13,S0-SM_tree13-elhigh-radnear-az315.png,tree,0,0,11,11,1,1,0.9251475826369079,0.9612697609975882,0.9702436327934265
S0-SM_tree13,S0-SM_tree13-ellow-radmid-az090.png,tree,15,10+,24,9,1,1,0.7761504033628503,0.9502129511148034,0.9683607220649719
S0-SM_tree13,S0-SM_tree13-ellow-radmid-az225.png,tree,17,10+,28,11,1,1,0.7962688970317243,0.9500931481342363,0.9758805632591248
S0-SM_tree13,S0-SM_tree13-ellow-radnear-az045.png,tree,9,5-9,15,6,1,1,0.5762793517925299,0.9726661143554871,0.9819937348365784
S0-SM_tree13,S0-SM_tree13-elmid-radfar-az225.png,tree,24,10+,35,11,1,1,0.8700555756102094,0.9500266065723437,0.9618607759475708
S0-SM_tree13,S0-SM_tree13-elmid-radmid-az270.png,tree,1,1-4,12,11,1,1,0.895274885915196,0.9493938983421693,0.9696225523948669
S0-SM_tree13,S0-SM_tree13-elmid-radnear-az180.png,tree,1,1-4,9,8,1,1,0.8620967738330364,0.952514921672261,0.9697859883308411
S0-SM_tree14,S0-SM_tree14-elhigh-radfar-az045.png,tree,1,1-4,12,11,1,1,0.9023636401674965,0.9270555116879109,0.9667961597442627
S0-SM_tree14,S0-SM_tree14-elhigh-radfar-az225.png,tree,0,0,9,9,1,1,0.8962157834795169,0.9533001890035848,0.9662825465202332
S0-SM_tree14,S0-SM_tree14-elhigh-radmid-az000.png,tree,2,1-4,13,11,1,1,0.8998579241078852,0.9195199425970912,0.9651818871498108
S0-SM_tree14,S0-SM_tree14-elhigh-radnear-az180.png,tree,0,0,7,7,1,1,0.8402628204602032,0.9505970221518112,0.9710162878036499
S0-SM_tree14,S0-SM_tree14-elhigh-radnear-az225.png,tree,0,0,7,7,1,1,0.8794047663201179,0.9569331868138704,0.966742992401123
S0-SM_tree14,S0-SM_tree14-ellow-radmid-az000.png,tree,7,5-9,18,11,1,1,0.7657207835585813,0.930196426608461,0.9534196853637695
S0-SM_tree14,S0-SM_tree14-ellow-radmid-az225.png,tree,11,10+,18,7,1,1,0.8215686329408269,0.9655628218366843,0.9728502035140991
S0-SM_tree14,S0-SM_tree14-elmid-radnear-az270.png,tree,0,0,8,8,1,1,0.7065966008696705,0.9544979314073387,0.9741283655166626
S0-SM_tree15,S0-SM_tree15-elhigh-radfar-az135.png,tree,2,1-4,13,11,1,1,0.9483471100149321,0.9354487492326164,0.9656820893287659
S0-SM_tree15,S0-SM_tree15-elhigh-radfar-az315.png,tree,5,5-9,16,11,1,1,0.9361771558805223,0.9509610305254768,0.9641706943511963
S0-SM_tree15,S0-SM_tree15-elhigh-radnear-az000.png,tree,1,1-4,10,9,1,1,0.9508417539624654,0.9572303255927181,0.9748876690864563
S0-SM_tree15,S0-SM_tree15-ellow-radfar-az090.png,tree,16,10+,27,11,1,1,0.9093957902259812,0.8822596244495884,0.94935142993927
S0-SM_tree15,S0-SM_tree15-ellow-radmid-az315.png,tree,5,5-9,15,10,1,1,0.47977478294100984,0.9412591494136713,0.969015896320343
S0-SM_tree15,S0-SM_tree15-elmid-radfar-az090.png,tree,22,10+,33,11,1,1,0.9083399197647694,0.9385531248356891,0.9618743062019348
S0-SM_tree15,S0-SM_tree15-elmid-radnear-az135.png,tree,0,0,10,10,1,1,0.7641228026511115,0.9113608217315061,0.980585515499115
S0-SM_tree15,S0-SM_tree15-elmid-radnear-az270.png,tree,0,0,9,9,1,1,0.7619121154220935,0.9416672152830756,0.9637411236763
S0-SM_tree16,S0-SM_tree16-elhigh-radfar-az180.png,tree,1,1-4,12,11,1,1,0.9003030504421753,0.9430437008103354,0.9645887613296509
S0-SM_tree16,S0-SM_tree16-elhigh-radnear-az225.png,tree,0,0,9,9,1,1,0.8727969413901538,0.9528433321313656,0.9747046232223511
S0-SM_tree16,S0-SM_tree16-ellow-radfar-az090.png,tree,11,10+,21,10,1,1,0.8059728833985316,0.9168666157831034,0.9625881314277649
S0-SM_tree16,S0-SM_tree16-ellow-radmid-az045.png,tree,6,5-9,16,10,1,1,0.8676608153633033,0.9332905685715929,0.9598022103309631
S0-SM_tree16,S0-SM_tree16-ellow-radmid-az090.png,tree,13,10+,22,9,1,1,0.7994639421277634,0.9142184947551684,0.9754570722579956
S0-SM_tree16,S0-SM_tree16-ellow-radmid-az315.png,tree,5,5-9,16,11,1,1,0.8263260402105305,0.9159333498203424,0.9596073031425476
S0-SM_tree16,S0-SM_tree16-elmid-radfar-az000.png,tree,6,5-9,17,11,1,1,0.8834869727338397,0.8879090298397365,0.9622828364372253
S0-SM_tree16,S0-SM_tree16-elmid-radfar-az135.png,tree,22,10+,34,12,1,1,0.73683261654669,0.9365492876087842,0.9630022048950195
S0-SM_tree16,S0-SM_tree16-elmid-radfar-az315.png,tree,2,1-4,13,11,1,1,0.8762044522319823,0.9485140642561305,0.970026969909668
S0-SM_tree16,S0-SM_tree16-elmid-radmid-az000.png,tree,6,5-9,17,11,1,1,0.9109064018895868,0.9404285340976344,0.9736971259117126
S0-SM_tree16,S0-SM_tree16-elmid-radmid-az225.png,tree,0,0,9,9,1,1,0.7860638797285988,0.9171375507968449,0.9670141339302063
S0-SM_tree17,S0-SM_tree17-elhigh-radfar-az000.png,tree,6,5-9,17,11,1,1,0.8997166500765712,0.9287150611471873,0.9644036889076233
S0-SM_tree17,S0-SM_tree17-elhigh-radfar-az090.png,tree,1,1-4,12,11,1,1,0.813239555330181,0.935869127163734,0.9542816281318665
S0-SM_tree17,S0-SM_tree17-elhigh-radfar-az135.png,tree,0,0,9,9,1,1,0.7750325895052036,0.9426717678487755,0.9641379714012146
S0-SM_tree17,S0-SM_tree17-elhigh-radfar-az225.png,tree,0,0,9,9,1,1,0.7186473556791528,0.9429916340093314,0.9702467918395996
S0-SM_tree17,S0-SM_tree17-elhigh-radmid-az045.png,tree,2,1-4,13,11,1,1,0.7812480158913744,0.9356506914498475,0.963604748249054
S0-SM_tree17,S0-SM_tree17-elhigh-radmid-az270.png,tree,0,0,7,7,1,1,0.8304761946378718,0.9254536735093524,0.9652913808822632
S0-SM_tree17,S0-SM_tree17-elhigh-radnear-az270.png,tree,0,0,7,7,1,1,0.6942857316562107,0.9174173736612516,0.9650862812995911
S0-SM_tree17,S0-SM_tree17-ellow-radfar-az180.png,tree,0,0,9,9,1,1,0.3791632043145209,0.9810187961669925,0.9907535314559937
S0-SM_tree17,S0-SM_tree17-ellow-radnear-az135.png,tree,19,10+,24,5,1,1,0.8033571546758924,0.9545576016380615,0.9659282565116882
S0-SM_tree17,S0-SM_tree17-elmid-radfar-az045.png,tree,9,5-9,20,11,1,1,0.8542975245048767,0.9390761324886938,0.9584426283836365
S0-SM_tree17,S0-SM_tree17-elmid-radmid-az000.png,tree,5,5-9,16,11,1,1,0.7833294065430942,0.9256222380873993,0.9637022614479065
S0-SM_tree17,S0-SM_tree17-elmid-radmid-az045.png,tree,1,1-4,12,11,1,1,0.9393677075094053,0.9307143282647488,0.9560371041297913
S0-SM_tree17,S0-SM_tree17-elmid-radmid-az315.png,tree,3,1-4,12,9,1,1,0.6333520323184235,0.9232798265348663,0.9626109004020691
S0-SM_tree18,S0-SM_tree18-elhigh-radmid-az315.png,tree,1,1-4,12,11,1,1,0.8648240483285656,0.9444336038951704,0.9637427926063538
S0-SM_tree18,S0-SM_tree18-ellow-radfar-az000.png,tree,6,5-9,17,11,1,1,0.7272727355902846,0.9332770375744701,0.9526197910308838
S0-SM_tree18,S0-SM_tree18-ellow-radmid-az135.png,tree,15,10+,22,7,1,1,0.8468671722930475,0.9535537319513168,0.9662076234817505
S0-SM_tree18,S0-SM_tree18-ellow-radmid-az225.png,tree,12,10+,19,7,1,1,0.7007619173072633,0.9568905512961692,0.9693045616149902
S0-SM_tree18,S0-SM_tree18-elmid-radfar-az135.png,tree,25,10+,35,10,1,1,0.7192742011491811,0.9153332319517666,0.9664674401283264
S0-SM_tree18,S0-SM_tree18-elmid-radmid-az000.png,tree,6,5-9,17,11,1,1,0.869407717242796,0.9191908336567636,0.9674392938613892
S0-SM_tree18,S0-SM_tree18-elmid-radnear-az045.png,tree,1,1-4,11,10,1,1,0.6947278198229675,0.8611518234722375,0.9603810906410217
S0-SM_tree18,S0-SM_tree18-elmid-radnear-az090.png,tree,2,1-4,10,8,1,1,0.7147727292962373,0.9426602131662065,0.9705370664596558
S0-SM_tree19,S0-SM_tree19-elhigh-radfar-az045.png,tree,2,1-4,11,9,1,1,0.7871795003803876,0.9468134733574942,0.9662846326828003
S0-SM_tree19,S0-SM_tree19-elhigh-radfar-az135.png,tree,2,1-4,13,11,1,1,0.7744278309048764,0.9545225445548056,0.9612048864364624
S0-SM_tree19,S0-SM_tree19-elhigh-radfar-az315.png,tree,7,5-9,17,10,1,1,0.8515141084467004,0.9503869413037442,0.9677960276603699
S0-SM_tree19,S0-SM_tree19-elhigh-radnear-az000.png,tree,1,1-4,7,6,1,1,0.8606770779006183,0.9579237442894595,0.9739865064620972
S0-SM_tree19,S0-SM_tree19-ellow-radfar-az045.png,tree,3,1-4,12,9,1,1,0.2973170665050021,0.9688039468484746,0.9758726358413696
S0-SM_tree19,S0-SM_tree19-ellow-radmid-az315.png,tree,4,1-4,11,7,1,1,0.9050246358541726,0.9619350653102288,0.9698533415794373
S0-SM_tree19,S0-SM_tree19-ellow-radnear-az270.png,tree,7,5-9,17,10,1,1,0.7220319001712496,0.9402011974734066,0.9671357870101929
S0-SM_tree19,S0-SM_tree19-elmid-radnear-az270.png,tree,1,1-4,12,11,1,1,0.7311015758303963,0.9659142890916073,0.9783416986465454
S0-SM_tree2,S0-SM_tree2-elhigh-radmid-az090.png,tree,2,1-4,9,7,1,1,0.920157541162036,0.9358723795047155,0.9665510654449463
S0-SM_tree2,S0-SM_tree2-elhigh-radmid-az180.png,tree,4,1-4,11,7,1,1,0.9406593445401924,0.9261509649700805,0.9619292616844177
S0-SM_tree2,S0-SM_tree2-elhigh-radnear-az135.png,tree,2,1-4,8,6,1,1,0.9523611114753617,0.9391770547795275,0.9648901224136353
S0-SM_tree2,S0-SM_tree2-ellow-radfar-az270.png,tree,24,10+,31,7,1,1,0.7863945663102021,0.9165543802108367,0.9485581517219543
S0-SM_tree2,S0-SM_tree2-ellow-radmid-az045.png,tree,3,1-4,8,5,1,1,0.9280000044107437,0.9523865618527552,0.9627085328102112
S0-SM_tree2,S0-SM_tree2-ellow-radnear-az090.png,tree,1,1-4,4,3,1,1,0.7793010838730361,0.8990312440332779,0.9719359278678894
S0-SM_tree2,S0-SM_tree2-ellow-radnear-az135.png,tree,2,1-4,7,5,1,1,0.8943243290141627,0.9739277512124254,0.982999861240387
S0-SM_tree2,S0-SM_tree2-elmid-radfar-az135.png,tree,3,1-4,10,7,1,1,0.9300865845117734,0.9140538839588253,0.9603567719459534
S0-SM_tree20,S0-SM_tree20-elhigh-radfar-az225.png,tree,1,1-4,12,11,1,1,0.9037411798113869,0.9389939249505019,0.9648886919021606
S0-SM_tree20,S0-SM_tree20-elhigh-radmid-az000.png,tree,5,5-9,11,6,1,1,0.9760416643073162,0.9525289222029691,0.9692133069038391
S0-SM_tree20,S0-SM_tree20-elhigh-radmid-az090.png,tree,1,1-4,10,9,1,1,0.8563271685974833,0.9516097489820723,0.9664250612258911
S0-SM_tree20,S0-SM_tree20-ellow-radfar-az225.png,tree,17,10+,28,11,1,1,0.7440786040138555,0.8524660122975263,0.9498687386512756
S0-SM_tree20,S0-SM_tree20-ellow-radmid-az315.png,tree,5,5-9,11,6,1,1,0.7994444474641584,0.9659757225706862,0.9816409945487976
S0-SM_tree20,S0-SM_tree20-ellow-radnear-az180.png,tree,7,5-9,18,11,1,1,0.6434974814315487,0.9543656393041573,0.9700967669487
S0-SM_tree20,S0-SM_tree20-elmid-radfar-az000.png,tree,4,1-4,11,7,1,1,0.8830241220877101,0.9166826511597748,0.9645203351974487
S0-SM_tree20,S0-SM_tree20-elmid-radfar-az225.png,tree,22,10+,33,11,1,1,0.7243758503008058,0.883884009377482,0.9553017616271973
S0-SM_tree20,S0-SM_tree20-elmid-radmid-az000.png,tree,4,1-4,10,6,1,1,0.888968251472901,0.9339117761794711,0.963920533657074
S0-SM_tree20,S0-SM_tree20-elmid-radmid-az180.png,tree,0,0,11,11,1,1,0.9176948073545059,0.944242344077395,0.9667743444442749
S0-SM_tree20,S0-SM_tree20-elmid-radmid-az225.png,tree,0,0,10,10,1,1,0.8395454553176057,0.9250768776467027,0.9654284715652466
S0-SM_tree20,S0-SM_tree20-elmid-radnear-az045.png,tree,1,1-4,6,5,1,1,0.7626556877527154,0.9494872838647126,0.9708743691444397
S0-SM_tree20,S0-SM_tree20-elmid-radnear-az135.png,tree,1,1-4,11,10,1,1,0.4989583467860662,0.9495607830543769,0.969398558139801
S0-SM_tree21,S0-SM_tree21-elhigh-radfar-az135.png,tree,1,1-4,12,11,1,1,0.8286136936078826,0.902481798433687,0.9583967328071594
S0-SM_tree21,S0-SM_tree21-elhigh-radfar-az315.png,tree,5,5-9,13,8,1,1,0.6305211605969816,0.9447040947914189,0.9609309434890747
