split,instance_id,class_name,base_class,file_name,image_path,viewpoint,elevation,radius,azimuth
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radmid-az270.png,elmid-radmid-az270,mid,mid,270
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radmid-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radmid-az315.png,elmid-radmid-az315,mid,mid,315
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radnear-az000.png,elmid-radnear-az000,mid,near,0
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radnear-az090.png,elmid-radnear-az090,mid,near,90
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radnear-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radnear-az180.png,elmid-radnear-az180,mid,near,180
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radnear-az225.png,elmid-radnear-az225,mid,near,225
train,S0-SM_tree16,tree,tree,S0-SM_tree16-elmid-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree16-elmid-radnear-az315.png,elmid-radnear-az315,mid,near,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radfar-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radfar-az045.png,elhigh-radfar-az045,high,far,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radfar-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radfar-az180.png,elhigh-radfar-az180,high,far,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radmid-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radmid-az000.png,elhigh-radmid-az000,high,mid,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radmid-az090.png,elhigh-radmid-az090,high,mid,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radmid-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radmid-az180.png,elhigh-radmid-az180,high,mid,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radmid-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radmid-az225.png,elhigh-radmid-az225,high,mid,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az000.png,elhigh-radnear-az000,high,near,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az045.png,elhigh-radnear-az045,high,near,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az090.png,elhigh-radnear-az090,high,near,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az135.png,elhigh-radnear-az135,high,near,135
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az180.png,elhigh-radnear-az180,high,near,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az225.png,elhigh-radnear-az225,high,near,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elhigh-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elhigh-radnear-az315.png,elhigh-radnear-az315,high,near,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az000.png,ellow-radfar-az000,low,far,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az045.png,ellow-radfar-az045,low,far,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az090.png,ellow-radfar-az090,low,far,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az135.png,ellow-radfar-az135,low,far,135
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az225.png,ellow-radfar-az225,low,far,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az270.png,ellow-radfar-az270,low,far,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radfar-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radfar-az315.png,ellow-radfar-az315,low,far,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az000.png,ellow-radmid-az000,low,mid,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az045.png,ellow-radmid-az045,low,mid,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az090.png,ellow-radmid-az090,low,mid,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az180.png,ellow-radmid-az180,low,mid,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az225.png,ellow-radmid-az225,low,mid,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az270.png,ellow-radmid-az270,low,mid,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radmid-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radmid-az315.png,ellow-radmid-az315,low,mid,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az000.png,ellow-radnear-az000,low,near,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az045.png,ellow-radnear-az045,low,near,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az090.png,ellow-radnear-az090,low,near,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az180.png,ellow-radnear-az180,low,near,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az225.png,ellow-radnear-az225,low,near,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az270.png,ellow-radnear-az270,low,near,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-ellow-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-ellow-radnear-az315.png,ellow-radnear-az315,low,near,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az000.png,elmid-radfar-az000,mid,far,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az135.png,elmid-radfar-az135,mid,far,135
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az180.png,elmid-radfar-az180,mid,far,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az225.png,elmid-radfar-az225,mid,far,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az270.png,elmid-radfar-az270,mid,far,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radfar-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radfar-az315.png,elmid-radfar-az315,mid,far,315
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radmid-az090.png,elmid-radmid-az090,mid,mid,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radmid-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radmid-az135.png,elmid-radmid-az135,mid,mid,135
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radmid-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radmid-az180.png,elmid-radmid-az180,mid,mid,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radmid-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radmid-az225.png,elmid-radmid-az225,mid,mid,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radmid-az270.png,elmid-radmid-az270,mid,mid,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az000.png,elmid-radnear-az000,mid,near,0
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az045.png,elmid-radnear-az045,mid,near,45
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az090.png,elmid-radnear-az090,mid,near,90
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az135.png,elmid-radnear-az135,mid,near,135
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az180.png,elmid-radnear-az180,mid,near,180
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az225.png,elmid-radnear-az225,mid,near,225
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az270.png,elmid-radnear-az270,mid,near,270
train,S0-SM_tree17,tree,tree,S0-SM_tree17-elmid-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree17-elmid-radnear-az315.png,elmid-radnear-az315,mid,near,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az000.png,elhigh-radfar-az000,high,far,0
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az045.png,elhigh-radfar-az045,high,far,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az090.png,elhigh-radfar-az090,high,far,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az180.png,elhigh-radfar-az180,high,far,180
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az225.png,elhigh-radfar-az225,high,far,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az270.png,elhigh-radfar-az270,high,far,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radfar-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radfar-az315.png,elhigh-radfar-az315,high,far,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az000.png,elhigh-radmid-az000,high,mid,0
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az045.png,elhigh-radmid-az045,high,mid,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az090.png,elhigh-radmid-az090,high,mid,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az135.png,elhigh-radmid-az135,high,mid,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az225.png,elhigh-radmid-az225,high,mid,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radmid-az270.png,elhigh-radmid-az270,high,mid,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az000.png,elhigh-radnear-az000,high,near,0
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az045.png,elhigh-radnear-az045,high,near,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az090.png,elhigh-radnear-az090,high,near,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az135.png,elhigh-radnear-az135,high,near,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az180.png,elhigh-radnear-az180,high,near,180
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az270.png,elhigh-radnear-az270,high,near,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elhigh-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elhigh-radnear-az315.png,elhigh-radnear-az315,high,near,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az045.png,ellow-radfar-az045,low,far,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az090.png,ellow-radfar-az090,low,far,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az135.png,ellow-radfar-az135,low,far,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az225.png,ellow-radfar-az225,low,far,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az270.png,ellow-radfar-az270,low,far,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radfar-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radfar-az315.png,ellow-radfar-az315,low,far,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radmid-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radmid-az045.png,ellow-radmid-az045,low,mid,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radmid-az090.png,ellow-radmid-az090,low,mid,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radmid-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radmid-az180.png,ellow-radmid-az180,low,mid,180
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radmid-az270.png,ellow-radmid-az270,low,mid,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az045.png,ellow-radnear-az045,low,near,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az090.png,ellow-radnear-az090,low,near,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az135.png,ellow-radnear-az135,low,near,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az225.png,ellow-radnear-az225,low,near,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az270.png,ellow-radnear-az270,low,near,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-ellow-radnear-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-ellow-radnear-az315.png,ellow-radnear-az315,low,near,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az000.png,elmid-radfar-az000,mid,far,0
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az045.png,elmid-radfar-az045,mid,far,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az090.png,elmid-radfar-az090,mid,far,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az180.png,elmid-radfar-az180,mid,far,180
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az225.png,elmid-radfar-az225,mid,far,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az270.png,elmid-radfar-az270,mid,far,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radfar-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radfar-az315.png,elmid-radfar-az315,mid,far,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az045.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az045.png,elmid-radmid-az045,mid,mid,45
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az090.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az090.png,elmid-radmid-az090,mid,mid,90
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az135.png,elmid-radmid-az135,mid,mid,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az180.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az180.png,elmid-radmid-az180,mid,mid,180
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az225.png,elmid-radmid-az225,mid,mid,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az270.png,elmid-radmid-az270,mid,mid,270
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radmid-az315.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radmid-az315.png,elmid-radmid-az315,mid,mid,315
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radnear-az000.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radnear-az000.png,elmid-radnear-az000,mid,near,0
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radnear-az135.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radnear-az135.png,elmid-radnear-az135,mid,near,135
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radnear-az225.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radnear-az225.png,elmid-radnear-az225,mid,near,225
train,S0-SM_tree18,tree,tree,S0-SM_tree18-elmid-radnear-az270.png,C:\DATA\airsim\thesis\captures\S0_20251219_164144\dataset\images\train_M4\S0-SM_tree18-elmid-radnear-az270.png,elmid-radnear-az270,mid,near,270
